path,rel_path,class_name,label,split
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_853.mp4,Violence/VIOLENCE_853.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_1226.mp4,Violence/VIOLENCE_1226.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_224.mp4,Violence/VIOLENCE_224.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_103.mp4,Violence/VIOLENCE_103.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_693.mp4,Violence/VIOLENCE_693.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_370.mp4,Violence/VIOLENCE_370.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_696.mp4,Violence/VIOLENCE_696.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_263.mp4,Violence/VIOLENCE_263.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_250.mp4,Violence/VIOLENCE_250.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_247.mp4,Violence/VIOLENCE_247.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_633.mp4,Violence/VIOLENCE_633.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_161.mp4,Violence/VIOLENCE_161.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_598.mp4,Violence/VIOLENCE_598.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_553.mp4,Violence/VIOLENCE_553.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_390.mp4,Violence/VIOLENCE_390.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_1012.mp4,Violence/VIOLENCE_1012.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_232.mp4,Violence/VIOLENCE_232.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_946.mp4,Violence/VIOLENCE_946.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_237.mp4,Violence/VIOLENCE_237.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_1193.mp4,Violence/VIOLENCE_1193.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_972.mp4,Violence/VIOLENCE_972.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_217.mp4,Violence/VIOLENCE_217.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_125.mp4,Violence/VIOLENCE_125.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_148.mp4,Violence/VIOLENCE_148.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_468.mp4,Violence/VIOLENCE_468.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_391.mp4,Violence/VIOLENCE_391.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_795.mp4,Violence/VIOLENCE_795.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_1165.mp4,Violence/VIOLENCE_1165.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_133.mp4,Violence/VIOLENCE_133.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_336.mp4,Violence/VIOLENCE_336.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_456.mp4,Violence/VIOLENCE_456.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_215.mp4,Violence/VIOLENCE_215.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_1266.mp4,Violence/VIOLENCE_1266.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_677.mp4,Violence/VIOLENCE_677.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_792.mp4,Violence/VIOLENCE_792.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_1291.mp4,Violence/VIOLENCE_1291.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_868.mp4,Violence/VIOLENCE_868.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_175.mp4,Violence/VIOLENCE_175.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_211.mp4,Violence/VIOLENCE_211.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_1028.mp4,Violence/VIOLENCE_1028.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_934.mp4,Violence/VIOLENCE_934.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_780.mp4,Violence/VIOLENCE_780.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_671.mp4,Violence/VIOLENCE_671.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_499.mp4,Violence/VIOLENCE_499.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_839.mp4,Violence/VIOLENCE_839.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_365.mp4,Violence/VIOLENCE_365.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_931.mp4,Violence/VIOLENCE_931.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_987.mp4,Violence/VIOLENCE_987.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_294.mp4,Violence/VIOLENCE_294.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_742.mp4,Violence/VIOLENCE_742.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_135.mp4,Violence/VIOLENCE_135.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_1242.mp4,Violence/VIOLENCE_1242.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_1045.mp4,Violence/VIOLENCE_1045.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_59.mp4,Violence/VIOLENCE_59.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_11.mp4,Violence/VIOLENCE_11.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_1124.mp4,Violence/VIOLENCE_1124.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_873.mp4,Violence/VIOLENCE_873.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_373.mp4,Violence/VIOLENCE_373.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_408.mp4,Violence/VIOLENCE_408.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_320.mp4,Violence/VIOLENCE_320.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_482.mp4,Violence/VIOLENCE_482.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_57.mp4,Violence/VIOLENCE_57.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_185.mp4,Violence/VIOLENCE_185.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_1161.mp4,Violence/VIOLENCE_1161.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_202.mp4,Violence/VIOLENCE_202.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_34.mp4,Violence/VIOLENCE_34.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_24.mp4,Violence/VIOLENCE_24.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_338.mp4,Violence/VIOLENCE_338.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_74.mp4,Violence/VIOLENCE_74.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_1078.mp4,Violence/VIOLENCE_1078.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_673.mp4,Violence/VIOLENCE_673.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_971.mp4,Violence/VIOLENCE_971.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_431.mp4,Violence/VIOLENCE_431.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_494.mp4,Violence/VIOLENCE_494.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_669.mp4,Violence/VIOLENCE_669.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_796.mp4,Violence/VIOLENCE_796.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_1189.mp4,Violence/VIOLENCE_1189.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_789.mp4,Violence/VIOLENCE_789.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_171.mp4,Violence/VIOLENCE_171.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_944.mp4,Violence/VIOLENCE_944.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_1144.mp4,Violence/VIOLENCE_1144.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_824.mp4,Violence/VIOLENCE_824.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_358.mp4,Violence/VIOLENCE_358.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_138.mp4,Violence/VIOLENCE_138.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_910.mp4,Violence/VIOLENCE_910.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_218.mp4,Violence/VIOLENCE_218.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_374.mp4,Violence/VIOLENCE_374.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_104.mp4,Violence/VIOLENCE_104.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_114.mp4,Violence/VIOLENCE_114.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_1026.mp4,Violence/VIOLENCE_1026.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_548.mp4,Violence/VIOLENCE_548.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_1253.mp4,Violence/VIOLENCE_1253.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_493.mp4,Violence/VIOLENCE_493.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_78.mp4,Violence/VIOLENCE_78.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_676.mp4,Violence/VIOLENCE_676.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_219.mp4,Violence/VIOLENCE_219.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_821.mp4,Violence/VIOLENCE_821.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_511.mp4,Violence/VIOLENCE_511.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_155.mp4,Violence/VIOLENCE_155.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_330.mp4,Violence/VIOLENCE_330.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_1211.mp4,Violence/VIOLENCE_1211.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_716.mp4,Violence/VIOLENCE_716.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_1169.mp4,Violence/VIOLENCE_1169.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_414.mp4,Violence/VIOLENCE_414.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_1107.mp4,Violence/VIOLENCE_1107.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_142.mp4,Violence/VIOLENCE_142.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_1141.mp4,Violence/VIOLENCE_1141.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_1194.mp4,Violence/VIOLENCE_1194.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_703.mp4,Violence/VIOLENCE_703.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_305.mp4,Violence/VIOLENCE_305.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_1172.mp4,Violence/VIOLENCE_1172.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_778.mp4,Violence/VIOLENCE_778.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_840.mp4,Violence/VIOLENCE_840.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_203.mp4,Violence/VIOLENCE_203.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_1232.mp4,Violence/VIOLENCE_1232.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_704.mp4,Violence/VIOLENCE_704.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_1281.mp4,Violence/VIOLENCE_1281.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_560.mp4,Violence/VIOLENCE_560.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_10.mp4,Violence/VIOLENCE_10.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_13.mp4,Violence/VIOLENCE_13.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_119.mp4,Violence/VIOLENCE_119.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_546.mp4,Violence/VIOLENCE_546.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_16.mp4,Violence/VIOLENCE_16.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_192.mp4,Violence/VIOLENCE_192.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_421.mp4,Violence/VIOLENCE_421.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_774.mp4,Violence/VIOLENCE_774.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_1217.mp4,Violence/VIOLENCE_1217.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_741.mp4,Violence/VIOLENCE_741.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_387.mp4,Violence/VIOLENCE_387.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_1004.mp4,Violence/VIOLENCE_1004.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_600.mp4,Violence/VIOLENCE_600.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_519.mp4,Violence/VIOLENCE_519.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_267.mp4,Violence/VIOLENCE_267.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_277.mp4,Violence/VIOLENCE_277.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_462.mp4,Violence/VIOLENCE_462.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_258.mp4,Violence/VIOLENCE_258.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_1282.mp4,Violence/VIOLENCE_1282.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_513.mp4,Violence/VIOLENCE_513.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_345.mp4,Violence/VIOLENCE_345.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_852.mp4,Violence/VIOLENCE_852.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_679.mp4,Violence/VIOLENCE_679.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_707.mp4,Violence/VIOLENCE_707.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_790.mp4,Violence/VIOLENCE_790.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_253.mp4,Violence/VIOLENCE_253.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_596.mp4,Violence/VIOLENCE_596.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_606.mp4,Violence/VIOLENCE_606.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_886.mp4,Violence/VIOLENCE_886.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_1279.mp4,Violence/VIOLENCE_1279.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_1156.mp4,Violence/VIOLENCE_1156.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_1020.mp4,Violence/VIOLENCE_1020.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_195.mp4,Violence/VIOLENCE_195.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_1024.mp4,Violence/VIOLENCE_1024.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_644.mp4,Violence/VIOLENCE_644.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_845.mp4,Violence/VIOLENCE_845.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_124.mp4,Violence/VIOLENCE_124.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_183.mp4,Violence/VIOLENCE_183.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_96.mp4,Violence/VIOLENCE_96.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_303.mp4,Violence/VIOLENCE_303.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_506.mp4,Violence/VIOLENCE_506.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_521.mp4,Violence/VIOLENCE_521.mp4,Violence,1,train
/Users/jakelockitch/Desktop/violence-thesis/data/bus-violence/Violence/VIOLENCE_343.mp4,Violence/VIOLENCE_343.mp4,Violence,1,train
